Language name,Language family,Concept,Word written in corresponding language,Number of senses,Synonyms number,Sense_1,Sense_2,Sense_3,Sense_4,Sense_5,Sense_6,Sense_7,Sense_8,Sense_9,Sense_10,Sense_11,Sense_12,Sense_13,Sense_14,Sense_15,Sense_16,Sense_17,Sense_18,Sense_19,Sense_20,Sense_21,,,,
Malay,Austronesian,come,datang,3,0 ,Come,Forthcoming,Happen,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,die,mati,5,0 ,Die,Grieved,Inaccessible,Numb,Stop,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,dog,anjing,2,0 ,Dog,Hanger-On,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,drink,minum,2,0 ,Drink,Smoke,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,ear,telinga,3,0 ,Ear,Handle(N),Sth Like Ear,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,earth_soil,bumi,4,0 ,Earth,Land,Soil,Territory,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,eat,makan,10,0 ,Accept,Bite,"Cost, Consume",Devour,Eat,Eliminate,Embezzle,Hit The Target,Livelihood,Need Time Or Money,,,,,,,,,,,,,,,
Malay,Austronesian,eye,mata,4,0 ,Core,Eye,Hole,Pip,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,fire,api,3,0 ,Enthusiasm,Fire,To Fire,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,foot,kaki,7,0 ,Base,Bottom,Foot,Leg Of Some Object,Measure Of Length,Sb Who Is Addicted A Certain Thing Or Action,Unus Measure Plants Or Mushroom,,,,,,,,,,,,,,,,,,
Malay,Austronesian,give,beri,4,0 ,Allow,Cause,Dye,Give,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,go,pergi,2,0 ,Go,Leave,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,good,baik,6,0 ,Effective,Enjoyable,Good,Healthy,"Suitable, Appropriate, Proper",Virtue,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,hand,tangan,3,0 ,Hand,Sth Like Hand,The Power Direct Others,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,head,kepala,6,0 ,Brain Or Mind,"Chief,Leader",Head,"Initial,The First",Main Part,Top,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,hear_listen,dengar,4,0 ,Accept One'S Advice/Opinion,Hear,Listen,Pay Attention To,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,heart,hati,6,0 ,Emotion,Heart,Liver,Sth Heart-Shaped,The Central Part Of Something,Thought,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,hot,panas,9,0 ,Abundant,Critical,Evil,Fever,Heated,Hot,Jealousy,New,Sunlight,,,,,,,,,,,,,,,,
Malay,Austronesian,human,manusia,1,0 ,Human,,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,I,saya,1,0 ,I,,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,long,panjang,4,0 ,A Long Time,"Excess,Redundant",Length,Long,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,man,lelaki,2,0 ,Male,Man,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,many,banyak,1,0 ,Many,,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,moon,bulan,4,0 ,Date,Month,Monthly,Moon,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,mouth,mulut,3,0 ,Mouth,Opening,Word,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,new,baru,6,0 ,Fresh,Just Beginning,Modernize,New,Now,"Recent,Up-To-Date",,,,,,,,,,,,,,,,,,,
Malay,Austronesian,night,malam,1,0 ,Night,,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,not,tidak,1,0 ,Not,,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,old,tua,7,0 ,Dark,Elder,Magical,Old,Ripe,Senior,Water Boiled,,,,,,,,,,,,,,,,,,
Malay,Austronesian,one,satu,2,0 ,One,Unique,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,rain,hujan,2,0 ,A Great Quantity,Rain,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,round,bulat,6,0 ,Complete,Have Identical Ideas,Integer,Round,Spherical,Wholehearted,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,say,katakan,1,0 ,Say,,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,see_look,lihat,4,0 ,Look,See,Vision,Visit,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,sky,langit,1,0 ,Sky,,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,sleep,tidur,1,0 ,Sleep,,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,small,kecil,4,0 ,Insignificant,Junior,Small,Young,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,square,persegi,1,0 ,Square,,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,stand,berdiri,1,0 ,Stand,,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,stone,batu,5,0 ,Chessman,Dry Cell,Stone,Stubborn,Unit Of Measurement,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,sun,matahari,2,0 ,Sun,Sunflower,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,that,itu,2,0 ,That,That Thing,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,this,ini,2,0 ,Now,This,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,three,tiga,1,0 ,Three,,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,tree,pokok,8,0 ,Cause,Cost,Counter For Gambling,Main Point,Motivation,Root,Theme,Tree,,,,,,,,,,,,,,,,,
Malay,Austronesian,two,dua,1,0 ,Two,,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,water,air,5,0 ,Beverage,Juice,Liquid,River,Water,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,what,apa,3,0 ,Used To Express Surprise/Disagreement/Censure Etc,What,Whether,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,white,putih,2,0 ,Pure,White,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,who,yang,1,0 ,Who,,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,woman,wanita,2,0 ,Female,Woman,,,,,,,,,,,,,,,,,,,,,,,
Malay,Austronesian,you,awak,4,0 ,Body,Oneself,We,You,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,bad,ᡝᡥᡝ,8,0 ,Bad,Badly,Dangerous,"Debased,Evil, Wicked",Fierece,Remaining,Toxic,Unlucky,,,,,,,,,,,,,,,,,
Manchu,Tungusic,big,ᠠᠮᠪᠠ,7,0 ,Big,Deeply,Eldest,Mainly,Prior,Used To Emphasize,Used To Show Respect,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,bird,ᡤᠠᠰᡥᠠ,1,0 ,Bird,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,black,mblack,2,0 ,Black,Darkness,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,blood,ᠰᡝᠩᡤᡳ,1,0 ,Blood,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,bone,mbone,2,0 ,Bone,Descent,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,cold,ᡧᠠᡥᡡᡵᡠᠨ,2,0 ,Cold,"Indifferent,Unemotional,Insensitive",,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,come,ᠵᡳᠮᠪᡳ,3,0 ,Come,Consistantly,Future,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,die,ᠪᡠᠴᡝᠮᠪᡳ,2,0 ,Die,Reach The Climax,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,dog,ᡳᠨᡩᠠᡥᡡᠨ,1,0 ,Dog,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,drink,ᠣᠮᡳᠮᠪᡳ,3,0 ,Drink,Eat,Smoke,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,ear,ᡧᠠᠨ,1,0 ,Ear,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,earth_soil,ᠨᠠ,4,0 ,Bottom,Earth,Ground,Underground,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,eat,ᠵᡝᠮᠪᡳ,2,0 ,Drink,Eat,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,eye,ᠶᠠᠰᠠ,2,0 ,Eye,Hole,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,fire,ᡨᡠᠸᠠ,1,0 ,Fire,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,foot,ᠪᡝᡨᡥᡝ,4,0 ,Brothers,Foot,Function As Legs,Leg,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,give,ᠪᡠᠮᠪᡳ,3,0 ,Contribute To,Give,Marry,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,go,ᡤᡝᠨᡝᠮᠪᡳ,2,0 ,Go,Leave,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,good,ᠰᠠᡳᠨ,7,0 ,Cure,Good,"Intial, The First",Powerful,Propitious,"Skilled,Experienced",Talented,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,hand,ᡤᠠᠯᠠ,3,0 ,Arm,Half An Arm'S Length,Hand,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,head,ᡠᠵᡠ,3,0 ,Forehead,Head,The First Volume,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,hear_listen,ᡩᠣᠨᠵᡳᠮᠪᡳ,1,0 ,Hear,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,heart,ᠮᡠᠵᡳᠯᡝᠨ,4,0 ,Emotion,Heart,"Spirit, Mind",Thought,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,hot,ᡥᠠᠯᡥᡡᠨ,2,0 ,Hot,Warm,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,I,ᠪᡳ,1,0 ,I,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,long,ᡤᠣᠯᠮᡳᠨ,2,0 ,For A Long Time,Long,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,man,ᡥᠠᡥᠠ,2,0 ,Man,Masculine,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,many,ᠯᠠᠪᡩᡠ,2,0 ,Many,Very,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,moon,ᠪᡳᠶᠠ,2,0 ,Month,Moon,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,mouth,ᠠᠩᡤᠠ,5,0 ,Entrance,Mouth,Oral Confession,Word,Wound,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,new,ᡳᠴᡝ,4,0 ,New,Recently,The First Day Of Every Month,Unskilled,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,night,ᡩᠣᠪᠣᡵᡳ,1,0 ,Night,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,not,ᠠᡴᡡ,2,0 ,Not,Nothing,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,old,ᡶᡝ,3,0 ,Old,"Past,Previous",Primary,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,one,ᡝᠮᡠ,2,0 ,One,Same,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,person,ᠨᡳᠶᠠᠯᠮᠠ,7,0 ,Adult,Humane,I,Other People,Person,Philtrum,Talents,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,rain,ᠠᡤᠠ,1,0 ,Rain,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,round,mround,1,0 ,Round,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,say,mround,1,0 ,Say,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,see_look,ᡨᡠᠸᠠᠮᠪᡳ,11,0 ,According To,Foresee,Immediately,It Seems,Look,Observe,See,Serve,Treat,Try Do,Wait,,,,,,,,,,,,,,
Manchu,Tungusic,sky,ᠠᠪᡴᠠ,8,0 ,Dominant,Governer Of Nature,Natural,Nature,"Paradise,Heaven",Sky,Top,Weather,,,,,,,,,,,,,,,,,
Manchu,Tungusic,sleep,ᠠᠮᡤᠠᠮᠪᡳ,1,0 ,Sleep,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,small,ᠠᠵᡳᡤᡝ,6,0 ,Humble Form,Junior,Small,Tiny,Weak,Youngest,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,square,ᡥᠣᡧᠣ,4,0 ,Angle-Shaped,Corner,Direction,Square,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,stand,ᡳᠯᡳᠮᠪᡳ,5,0 ,Act As,Get Up,Stand,Start,Stop,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,stone,ᠸᡝᡥᡝ,2,0 ,Rolling Stones,Stone,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,sun,ᡧᡠᠨ,1,0 ,Sun,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,that,ᡨᡝᡵᡝ,2,0 ,"It,He,She",That,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,this,ᡝᡵᡝ,1,0 ,This,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,three,ᡳᠯᠠᠨ,1,0 ,Three,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,tree,ᡥᠠᡳᠯᠠᠨ,2,0 ,Elm,Tree,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,two,ᠵᡠᠸᡝ,2,0 ,A Pair Of,Two,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,water,ᠮᡠᡴᡝ,2,0 ,Water,Water Related,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,what,ᠠᡳ,2,0 ,Used To Express Surprise/Disagreement/Censure Etc,What,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,white,ᡧᠠᠩᡤᡳᠶᠠᠨ,1,0 ,White,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,who,ᠸᡝ,1,0 ,Who,,,,,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,woman,ᡥᡝᡥᡝ,5,0 ,Female,Female (Animals),"Subordinate, Concave",Wife,Woman,,,,,,,,,,,,,,,,,,,,
Manchu,Tungusic,you,ᠰᡳ,1,0 ,You,,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,bad,Reho,1,0 ,Bad,,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,big,groot,4,0 ,Big,"Great,Superior","Grown-Up,Adult",High,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,bird,Manu,4,0 ,Bird,Kite,Nickname,Side Of A Roof Or Gable,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,black,Kiwa,4,0 ,Anxious,Black,Dark,"Dejected,Dismal",,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,blood,karukaru,3,0 ,Blood,Rags,Tattered Garments,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,bone,Kōiwi,13,0 ,Bone,Contemptuously,Corpse,Descendants,Fellow,Intensity,Line Of Issue,Person,Self,Spirit,Strength,Trunk,Visible Habitat,,,,,,,,,,,,
Maori,Austronesian,cold,mātaotao,2,0 ,Cold,Cool,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,come,Haramai,5,0 ,Arrival,As A Shout Of Welcome,Come,"Reach,Arrive",Set Out,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,die,Heme,7,0 ,Be Consumed,Denoting The Completion Of An Action,Die,Disappear,Faint,Miss A Mark,Stop,,,,,,,,,,,,,,,,,,
Maori,Austronesian,dog,Kuri,2,0 ,Dog,Quadruped Animal,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,drink,Inu,1,0 ,Drink,,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,ear,Taringa.,3,0 ,Deaf,Ear,Obstinate,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,earth_soil,oneone,2,0 ,Earth,Soil,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,eat,Kai,4,2 ,"Cost, Consume",Drink,Eat,Food,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,eat,Kamu,5,2 ,Clutch,Eat,Move The Mouth As If Eating,Munch,Take The Pigment Of The Skin In Tattooing,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,eye,Mata,7,0 ,Edge,Eye,Face,Headland,"Mesh, Lattice",Point,Surface,,,,,,,,,,,,,,,,,,
Maori,Austronesian,fire,Ngiha,2,0 ,Burn,Fire,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,foot,wae,4,0 ,Base,Foot,Leg,"Relations,Terms",,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,give,Hoatu,5,0 ,Give,Give Forth,Move On In A Direction Away From The Speaker,Put Forth,"Put,Place",,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,go,Auraki,8,0 ,Crowd,Do,Go,Press,Return,Turn Aside,Urge,Wail,,,,,,,,,,,,,,,,,
Maori,Austronesian,good,Maitai,3,0 ,Beautiful,Good,Used To Express Agreement,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,hand,Ringa/ ringaringa/,3,0 ,Arm,Hand,Weapon,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,head,angaanga,3,2 ,"Chief,Leader","Elder,Older",Head,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,head,Kaupane,2,2 ,Head,Upper End,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,hear_listen,whakarongo,3,0 ,Bear,Inform,Listen,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,heart,Manawa,11,0 ,Belly,Bowls,Breath,Earth Interior,Encouragement,Heart,Mind,Patience,"Spirit, Mind",Support,Sustenance,,,,,,,,,,,,,,
Maori,Austronesian,hot,Wera,5,0 ,Burn,Burned,Heat,Heated,Hot,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,human,Tangata,3,0 ,Human,Man,Slave,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,I,Ahau/au/ awau/ awahau/Wau,1,0 ,I,,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,long,lKōroaroa,3,0 ,Far,"High,Tall",Long,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,man,Kaiaka,3,0 ,"Grown-Up,Adult",Man,"Skilled,Experienced",,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,many,Maha,4,0 ,Abundance,Majority,Many,Number,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,moon,Māhina,3,0 ,Daw,Moon,Twilight,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,mouth,Mawhera,3,2 ,Mouth,Open,Widespread,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,mouth,Waewae/wae. Waha,6,2 ,Entrance,Middle Portion Of A Seine,Mouth,Region,Sheet Of A Sail,Voice,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,new,Hou,3,0 ,Fresh,New,"Recent,Up-To-Date",,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,night,Keno,2,0 ,Night,Underworld,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,not,Ahore,1,0 ,Not,,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,old,Tūārangi,3,0 ,Distance,From A Distance,Old,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,one,Kotahi,1,0 ,One,,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,person,Kōiwi,12,0 ,Bone,Contemptuously,Corpse,Descendants,Fellow,Intensity,Person,Self,Spirit,Strength,Trunk,Visible Habitat,,,,,,,,,,,,,
Maori,Austronesian,rain,Āwhā,2,0 ,Rain,Storm,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,round,Karapoi/ karapoti.,3,0 ,Be Surrounded,Round,Surround,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,say,Kīii,11,0 ,Call,Consider Anything To Be,Designate,Imagine,Mention,Say,Saying,"Talk,Speak",Tell,Think,Word,,,,,,,,,,,,,,
Maori,Austronesian,see_look,Kite,5,0 ,Divination,Find,Recognise,See,Think,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,sky,Rangi,1,0 ,Sky,,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,sleep,Moe,7,0 ,Beget,Close The Eyes,Die,Dream,Marry,Rest,Sleep,,,,,,,,,,,,,,,,,,
Maori,Austronesian,small,Pota,2,0 ,Little,Small,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,square,Porowhā,4,0 ,Fall Flat,Quadrangular,Range In Square,Square,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,stand,Tū,7,0 ,Be Built,Be Erect,Be Placid,Be Set,Be Turned Up Of The Nose,Happen,Stand,,,,,,,,,,,,,,,,,,
Maori,Austronesian,stone,Whatu,8,0 ,Core Of A Boil Or Abscess,Eye,Hailstone,Hard Kernels,In A Canoe Probably The Stone Used As An Anchor,Pupil,Stone,Victim Slain At The Dedication Of A House And Buried At The Base Of One Of The Posts,,,,,,,,,,,,,,,,,
Maori,Austronesian,sun,mamaru,4,0 ,Dark Bank Of Clouds,Growing Luxuriantly,Sail,Sun,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,that,Tēra,8,0 ,"It,He,She",That,The Other,Then,There,Used To Emphasize,With The Future,Yonder,,,,,,,,,,,,,,,,,
Maori,Austronesian,this,Tēnei,5,0 ,Any,Each,Here,Now,This,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,three,Toru,2,0 ,The Third,Three,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,tree,Rākau,8,0 ,Mast,Spar,Stick,Timber,Tree,Weapon,Wood,Wooden,,,,,,,,,,,,,,,,,
Maori,Austronesian,two,Rua,3,0 ,Both,The Second,Two,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,water,Mote,3,0 ,Draw In The Breath Audibly,Suck,Water,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,what,Aha,3,0 ,Of What,What,Who,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,white,Taitea,2,0 ,Pale,White,,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,who,Wai,3,0 ,That Person,What,Who,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,woman,Wahine (pl. wāhine),3,0 ,Female,Wife,Woman,,,,,,,,,,,,,,,,,,,,,,
Maori,Austronesian,you,Koe,1,0 ,You,,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,bad,nana,2,0 ,Bad,"Debased,Evil, Wicked",,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,big,ḷap,3,0 ,Big,"Great,Superior",Many,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,bird,bao,3,0 ,Bird,Chicken,Fowl,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,black,ditōb,2,0 ,Black,Dark,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,blood,bōtōktōk,3,0 ,Bleed,Blood,Emmenia,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,bone,di,1,0 ,Bone,,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,cold,ṃōḷo,2,0 ,Cold,Cool,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,come,wātok,1,0 ,Come,,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,die,mejjiia,1,0 ,Die,,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,dog,kidu,1,0 ,Dog,,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,drink,idaak,1,0 ,Drink,,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,ear,lọjilñi,1,0 ,Ear,,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,earth_soil,bwidej,5,0 ,Dirt,Earth,Ground,Real Estate,Soil,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,eat,kaikai,1,0 ,Eat,,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,eye,māj,8,0 ,Cave,Cutting Edge,Doorway,Eye,Face,Hole,Lid,Opening,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,fire,kijeek,1,0 ,Fire,,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,foot,ne,5,0 ,Cartwheel,Foot,Leg,Paw,Wheel,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,give,le-,5,0 ,Administer,Give,Grant,Offer,Render,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,go,etal,1,0 ,Go,,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,good,ṃṃan,9,0 ,Choice,"Cute,Lovely",Favourable,"Fine, Nice",Good,Grand,Great,"Pleasant,Pleasing","Suitable, Appropriate, Proper",,,,,,,,,,,,,,,,
Marshallese,Austronesian,hand,pā,4,0 ,Arm,Fin,Hand,Wing,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,head,pet,4,2 ,Eastern Side Of A House,Head,Pillow,The Side Where People Lay Their Heads While Sleeping,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,head,roñ,1,2 ,Hear,,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,hear_listen,roñjake,1,0 ,Listen,,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,heart,baṃ,3,0 ,Heart,Pulse,Pump,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,hot,bwil,4,0 ,Burn,Fever,Hot,Temperature,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,human,armej,4,0 ,Human,Individual,"People,Person","Person,People",,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,I,ña,1,0 ,I,,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,long,aetok,3,0 ,"High,Tall",Length,Long,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,man,ṃṃaan,3,0 ,Male,Man,Wife'S Brother,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,many,lōñ,5,0 ,Abundant,Full,Lots Of,Many,More Than,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,moon,allōñ,2,0 ,Month,Moon,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,mouth,lọñi,1,0 ,Mouth,,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,new,kāāl,2,0 ,Fresh,New,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,night,boñ,2,0 ,Eve,Night,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,not,jab,2,0 ,Full Of,Not,,,,,,,,,,,,,,,,,,,,,,,
Marshallese,Austronesian,old,rūtto,7,0 ,Ancestor,"Grown-Up,Adult",Mature,Of Age,Old,Old Age,Senior,,,,,,,,,,,,,,,,,,
